Location ID,Observed Property ID,Observed DateTime,Result Value,Result Unit,Lab: MDL,,,,,,,,
RLE,Ammonia as N,2023-08-01 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Ammonia as N,2023-08-01 12:00:00.000+10:00,0.09,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrate as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite as N,2023-08-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Total Kjeldahl Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLM,Total Kjeldahl Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Kjeldahl Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLM,Total Phosphorus as P,2023-08-01 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,
RLE,Total Phosphorus as P,2023-08-01 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Total Phosphorus as P,2023-08-01 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLE,Total suspended solids,2023-08-01 12:00:00.000+10:00,6,mg/L,5,,,,,,,,
RLM,Total suspended solids,2023-08-01 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Total suspended solids,2023-08-01 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Chlorophyll - a,2023-08-01 09:30:00.000+10:00,7.7,mg/m^3,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Biovolume,2023-08-01 09:30:00.000+10:00,0.021,mm3/l,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Cell count,2023-08-01 09:30:00.000+10:00,47702,cells/ml,,,,,,,,,
RLW,Cyanobacteria Biovolume,2023-08-01 09:30:00.000+10:00,0.023,mm3/l,,,,,,,,,
RLW,Enterococci,2023-08-01 09:30:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria,2023-08-01 09:30:00.000+10:00,0,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria Biovolume,2023-08-01 09:30:00.000+10:00,0,mm3/l,,,,,,,,,
RLW,Pseudanabaena_Biovolume,2023-08-01 09:30:00.000+10:00,0.002,mm3/l,,,,,,,,,
RLW,Pseudanabaena_Cell count,2023-08-01 09:30:00.000+10:00,260,cells/ml,,,,,,,,,
RLW,Total Cyanobacteria,2023-08-01 09:30:00.000+10:00,47960,cells/ml,,,,,,,,,
RLM,Chlorophyll - a,2023-08-01 09:20:00.000+10:00,8.5,mg/m^3,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Biovolume,2023-08-01 09:20:00.000+10:00,0.01,mm3/l,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Cell count,2023-08-01 09:20:00.000+10:00,22717,cells/ml,,,,,,,,,
RLM,Cyanobacteria Biovolume,2023-08-01 09:20:00.000+10:00,0.028,mm3/l,,,,,,,,,
RLM,Enterococci,2023-08-01 09:20:00.000+10:00,2,cfu/100ml,,,,,,,,,
RLM,Microcystis_Biovolume,2023-08-01 09:20:00.000+10:00,0.018,mm3/l,,,,,,,,,
RLM,Microcystis_Cell count,2023-08-01 09:20:00.000+10:00,678,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria,2023-08-01 09:20:00.000+10:00,678,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria Biovolume,2023-08-01 09:20:00.000+10:00,0.018,mm3/l,,,,,,,,,
RLM,Total Cyanobacteria,2023-08-01 09:20:00.000+10:00,23400,cells/ml,,,,,,,,,
RLE,Chlorophyll - a,2023-08-01 09:10:00.000+10:00,10,mg/m^3,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Biovolume,2023-08-01 09:10:00.000+10:00,0.01,mm3/l,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Cell count,2023-08-01 09:10:00.000+10:00,24266,cells/ml,,,,,,,,,
RLE,Cyanobacteria Biovolume,2023-08-01 09:10:00.000+10:00,0.053,mm3/l,,,,,,,,,
RLE,Enterococci,2023-08-01 09:10:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLE,Microcystis_Biovolume,2023-08-01 09:10:00.000+10:00,0.043,mm3/l,,,,,,,,,
RLE,Microcystis_Cell count,2023-08-01 09:10:00.000+10:00,1556,cells/ml,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria,2023-08-01 09:10:00.000+10:00,1560,cells/ml,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria Biovolume,2023-08-01 09:10:00.000+10:00,0.043,mm3/l,,,,,,,,,
RLE,Total Cyanobacteria,2023-08-01 09:10:00.000+10:00,25820,cells/ml,,,,,,,,,
RLE,Ammonia as N,2023-07-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,
RLM,Ammonia as N,2023-07-03 12:00:00.000+10:00,0.05,mg/L,0.01,,,,,,,,
RLW,Ammonia as N,2023-07-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2023-07-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2023-07-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2023-07-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2023-07-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2023-07-03 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Nitrate as N,2023-07-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2023-07-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2023-07-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2023-07-03 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2023-07-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite as N,2023-07-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite as N,2023-07-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Total Kjeldahl Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLM,Total Kjeldahl Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,
RLW,Total Kjeldahl Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLE,Total Phosphorus as P,2023-07-03 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2023-07-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,
RLW,Total Phosphorus as P,2023-07-03 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Total suspended solids,2023-07-03 12:00:00.000+10:00,7,mg/L,5,,,,,,,,
RLE,Total suspended solids,2023-07-03 12:00:00.000+10:00,8,mg/L,5,,,,,,,,
RLM,Total suspended solids,2023-07-03 12:00:00.000+10:00,8,mg/L,5,,,,,,,,
RLW,Chlorophyll - a,2023-07-03 09:40:00.000+10:00,11.1,mg/m^3,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Biovolume,2023-07-03 09:40:00.000+10:00,0.012,mm3/l,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Cell count,2023-07-03 09:40:00.000+10:00,26644,cells/ml,,,,,,,,,
RLW,Cyanobacteria Biovolume,2023-07-03 09:40:00.000+10:00,0.058,mm3/l,,,,,,,,,
RLW,Enterococci,2023-07-03 09:40:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLW,Microcystis_Biovolume,2023-07-03 09:40:00.000+10:00,0.046,mm3/l,,,,,,,,,
RLW,Microcystis_Cell count,2023-07-03 09:40:00.000+10:00,1659,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria,2023-07-03 09:40:00.000+10:00,1660,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria Biovolume,2023-07-03 09:40:00.000+10:00,0.046,mm3/l,,,,,,,,,
RLW,Total Cyanobacteria,2023-07-03 09:40:00.000+10:00,28300,cells/ml,,,,,,,,,
RLM,Chlorophyll - a,2023-07-03 09:30:00.000+10:00,10.4,mg/m^3,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Biovolume,2023-07-03 09:30:00.000+10:00,0.018,mm3/l,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Cell count,2023-07-03 09:30:00.000+10:00,41812,cells/ml,,,,,,,,,
RLM,Cuspidothrix issatschenkoi_Biovolume,2023-07-03 09:30:00.000+10:00,0.029,mm3/l,,,,,,,,,
RLM,Cuspidothrix issatschenkoi_Cell count,2023-07-03 09:30:00.000+10:00,538,cells/ml,,,,,,,,,
RLM,Cyanobacteria Biovolume,2023-07-03 09:30:00.000+10:00,0.449,mm3/l,,,,,,,,,
RLM,Enterococci,2023-07-03 09:30:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLM,Microcystis_Biovolume,2023-07-03 09:30:00.000+10:00,0.402,mm3/l,,,,,,,,,
RLM,Microcystis_Cell count,2023-07-03 09:30:00.000+10:00,14454,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria,2023-07-03 09:30:00.000+10:00,14450,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria Biovolume,2023-07-03 09:30:00.000+10:00,0.402,mm3/l,,,,,,,,,
RLM,Total Cyanobacteria,2023-07-03 09:30:00.000+10:00,56800,cells/ml,,,,,,,,,
RLE,Chlorophyll - a,2023-07-03 09:20:00.000+10:00,9.6,mg/m^3,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Biovolume,2023-07-03 09:20:00.000+10:00,0.031,mm3/l,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Cell count,2023-07-03 09:20:00.000+10:00,70579,cells/ml,,,,,,,,,
RLE,Cyanobacteria Biovolume,2023-07-03 09:20:00.000+10:00,0.077,mm3/l,,,,,,,,,
RLE,Enterococci,2023-07-03 09:20:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLE,Microcystis_Biovolume,2023-07-03 09:20:00.000+10:00,0.046,mm3/l,,,,,,,,,
RLE,Microcystis_Cell count,2023-07-03 09:20:00.000+10:00,1659,cells/ml,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria,2023-07-03 09:20:00.000+10:00,1660,cells/ml,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria Biovolume,2023-07-03 09:20:00.000+10:00,0.046,mm3/l,,,,,,,,,
RLE,Total Cyanobacteria,2023-07-03 09:20:00.000+10:00,72240,cells/ml,,,,,,,,,
RLM,Ammonia as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Ammonia as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Ammonia as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrate as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Total Kjeldahl Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.3,mg/L,0.1,,,,,,,,
RLE,Total Kjeldahl Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLM,Total Kjeldahl Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.3,mg/L,0.1,,,,,,,,
RLE,Total Phosphorus as P,2023-06-05 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2023-06-05 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Total Phosphorus as P,2023-06-05 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Total suspended solids,2023-06-05 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Total suspended solids,2023-06-05 12:00:00.000+10:00,6,mg/L,5,,,,,,,,
RLM,Total suspended solids,2023-06-05 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Chlorophyll - a,2023-06-05 09:20:00.000+10:00,13.7,mg/m^3,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Biovolume,2023-06-05 09:20:00.000+10:00,0.002,mm3/l,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Cell count,2023-06-05 09:20:00.000+10:00,6084,cells/ml,,,,,,,,,
RLW,Cuspidothrix issatschenkoi_Biovolume,2023-06-05 09:20:00.000+10:00,0.033,mm3/l,,,,,,,,,
RLW,Cuspidothrix issatschenkoi_Cell count,2023-06-05 09:20:00.000+10:00,624,cells/ml,,,,,,,,,
RLW,Cyanobacteria Biovolume,2023-06-05 09:20:00.000+10:00,0.044,mm3/l,,,,,,,,,
RLW,Enterococci,2023-06-05 09:20:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLW,Microcystis_Biovolume,2023-06-05 09:20:00.000+10:00,0.009,mm3/l,,,,,,,,,
RLW,Microcystis_Cell count,2023-06-05 09:20:00.000+10:00,332,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria,2023-06-05 09:20:00.000+10:00,332,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria Biovolume,2023-06-05 09:20:00.000+10:00,0.009,mm3/l,,,,,,,,,
RLW,Total Cyanobacteria,2023-06-05 09:20:00.000+10:00,7040,cells/ml,,,,,,,,,
RLM,Chlorophyll - a,2023-06-05 09:10:00.000+10:00,11,mg/m^3,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Biovolume,2023-06-05 09:10:00.000+10:00,0.001,mm3/l,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Cell count,2023-06-05 09:10:00.000+10:00,3180,cells/ml,,,,,,,,,
RLM,Cuspidothrix issatschenkoi_Biovolume,2023-06-05 09:10:00.000+10:00,0.047,mm3/l,,,,,,,,,
RLM,Cuspidothrix issatschenkoi_Cell count,2023-06-05 09:10:00.000+10:00,867,cells/ml,,,,,,,,,
RLM,Cyanobacteria Biovolume,2023-06-05 09:10:00.000+10:00,0.073,mm3/l,,,,,,,,,
RLM,Enterococci,2023-06-05 09:10:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLM,Microcystis_Biovolume,2023-06-05 09:10:00.000+10:00,0.025,mm3/l,,,,,,,,,
RLM,Microcystis_Cell count,2023-06-05 09:10:00.000+10:00,913,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria,2023-06-05 09:10:00.000+10:00,913,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria Biovolume,2023-06-05 09:10:00.000+10:00,0.025,mm3/l,,,,,,,,,
RLM,Total Cyanobacteria,2023-06-05 09:10:00.000+10:00,4960,cells/ml,,,,,,,,,
RLE,Chlorophyll - a,2023-06-05 09:05:00.000+10:00,26.3,mg/m^3,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Biovolume,2023-06-05 09:05:00.000+10:00,0,mm3/l,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Cell count,2023-06-05 09:05:00.000+10:00,553,cells/ml,,,,,,,,,
RLE,Cuspidothrix issatschenkoi_Biovolume,2023-06-05 09:05:00.000+10:00,0.151,mm3/l,,,,,,,,,
RLE,Cuspidothrix issatschenkoi_Cell count,2023-06-05 09:05:00.000+10:00,2789,cells/ml,,,,,,,,,
RLE,Cyanobacteria Biovolume,2023-06-05 09:05:00.000+10:00,0.196,mm3/l,,,,,,,,,
RLE,Enterococci,2023-06-05 09:05:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLE,Microcystis_Biovolume,2023-06-05 09:05:00.000+10:00,0.045,mm3/l,,,,,,,,,
RLE,Microcystis_Cell count,2023-06-05 09:05:00.000+10:00,1618,cells/ml,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria,2023-06-05 09:05:00.000+10:00,1620,cells/ml,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria Biovolume,2023-06-05 09:05:00.000+10:00,0.045,mm3/l,,,,,,,,,
RLE,Total Cyanobacteria,2023-06-05 09:05:00.000+10:00,4960,cells/ml,,,,,,,,,
RLM,Ammonia as N,2023-05-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,
RLW,Ammonia as N,2023-05-03 12:00:00.000+10:00,0.06,mg/L,0.01,,,,,,,,
RLE,Ammonia as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Chlorophyll - a,2023-05-03 12:00:00.000+10:00,27.6,mg/m^3,,,,,,,,,
RLE,Chlorophyll - a,2023-05-03 12:00:00.000+10:00,23.8,mg/m^3,,,,,,,,,
RLW,Chlorophyll - a,2023-05-03 12:00:00.000+10:00,18.7,mg/m^3,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Biovolume,2023-05-03 12:00:00.000+10:00,0.015,mm3/l,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Biovolume,2023-05-03 12:00:00.000+10:00,0.015,mm3/l,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Biovolume,2023-05-03 12:00:00.000+10:00,0.017,mm3/l,,,,,,,,,
RLM,Coccoid Blue Green Picoplankton_Cell count,2023-05-03 12:00:00.000+10:00,35258,cells/ml,,,,,,,,,
RLE,Coccoid Blue Green Picoplankton_Cell count,2023-05-03 12:00:00.000+10:00,33226,cells/ml,,,,,,,,,
RLW,Coccoid Blue Green Picoplankton_Cell count,2023-05-03 12:00:00.000+10:00,38473,cells/ml,,,,,,,,,
RLW,Cuspidothrix issatschenkoi_Biovolume,2023-05-03 12:00:00.000+10:00,0.009,mm3/l,,,,,,,,,
RLW,Cuspidothrix issatschenkoi_Cell count,2023-05-03 12:00:00.000+10:00,173,cells/ml,,,,,,,,,
RLW,Cyanobacteria Biovolume,2023-05-03 12:00:00.000+10:00,0.068,mm3/l,,,,,,,,,
RLE,Cyanobacteria Biovolume,2023-05-03 12:00:00.000+10:00,0.079,mm3/l,,,,,,,,,
RLM,Cyanobacteria Biovolume,2023-05-03 12:00:00.000+10:00,0.221,mm3/l,,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Dolichospermum cf planctonicum/smithii_Biovolume,2023-05-03 12:00:00.000+10:00,0.175,mm3/l,,,,,,,,,
RLM,Dolichospermum cf planctonicum/smithii_Cell count,2023-05-03 12:00:00.000+10:00,694,cells/ml,,,,,,,,,
RLE,Enterococci,2023-05-03 12:00:00.000+10:00,1,cfu/100ml,,,,,,,,,
RLW,Enterococci,2023-05-03 12:00:00.000+10:00,2,cfu/100ml,,,,,,,,,
RLM,Enterococci,2023-05-03 12:00:00.000+10:00,4,cfu/100ml,,,,,,,,,
RLE,Merismopedia_Biovolume,2023-05-03 12:00:00.000+10:00,0.004,mm3/l,,,,,,,,,
RLE,Merismopedia_Cell count,2023-05-03 12:00:00.000+10:00,553,cells/ml,,,,,,,,,
RLW,Microcystis species 2_Biovolume,2023-05-03 12:00:00.000+10:00,0.017,mm3/l,,,,,,,,,
RLW,Microcystis species 2_Cell count,2023-05-03 12:00:00.000+10:00,207,cells/ml,,,,,,,,,
RLW,Microcystis_Biovolume,2023-05-03 12:00:00.000+10:00,0.025,mm3/l,,,,,,,,,
RLM,Microcystis_Biovolume,2023-05-03 12:00:00.000+10:00,0.031,mm3/l,,,,,,,,,
RLE,Microcystis_Biovolume,2023-05-03 12:00:00.000+10:00,0.011,mm3/l,,,,,,,,,
RLW,Microcystis_Cell count,2023-05-03 12:00:00.000+10:00,913,cells/ml,,,,,,,,,
RLE,Microcystis_Cell count,2023-05-03 12:00:00.000+10:00,415,cells/ml,,,,,,,,,
RLM,Microcystis_Cell count,2023-05-03 12:00:00.000+10:00,1141,cells/ml,,,,,,,,,
RLW,Nitrate as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite as N,2023-05-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Potentially Toxic Cyanobacteria,2023-05-03 12:00:00.000+10:00,415,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria,2023-05-03 12:00:00.000+10:00,1120,cells/ml,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria,2023-05-03 12:00:00.000+10:00,1140,cells/ml,,,,,,,,,
RLW,Potentially Toxic Cyanobacteria Biovolume,2023-05-03 12:00:00.000+10:00,0.042,mm3/l,,,,,,,,,
RLM,Potentially Toxic Cyanobacteria Biovolume,2023-05-03 12:00:00.000+10:00,0.031,mm3/l,,,,,,,,,
RLE,Potentially Toxic Cyanobacteria Biovolume,2023-05-03 12:00:00.000+10:00,0.011,mm3/l,,,,,,,,,
RLE,Snowella_Biovolume,2023-05-03 12:00:00.000+10:00,0.008,mm3/l,,,,,,,,,
RLE,Snowella_Cell count,2023-05-03 12:00:00.000+10:00,1055,cells/ml,,,,,,,,,
RLE,Total Cyanobacteria,2023-05-03 12:00:00.000+10:00,37520,cells/ml,,,,,,,,,
RLM,Total Cyanobacteria,2023-05-03 12:00:00.000+10:00,37090,cells/ml,,,,,,,,,
RLW,Total Cyanobacteria,2023-05-03 12:00:00.000+10:00,39770,cells/ml,,,,,,,,,
RLE,Total Kjeldahl Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.7,mg/L,0.1,,,,,,,,
RLW,Total Kjeldahl Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLM,Total Kjeldahl Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.7,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Phosphorus as P,2023-05-03 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLE,Total Phosphorus as P,2023-05-03 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2023-05-03 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLE,Total suspended solids,2023-05-03 12:00:00.000+10:00,5,mg/L,5,,,,,,,,
RLM,Total suspended solids,2023-05-03 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Total suspended solids,2023-05-03 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Woronichinia_Biovolume,2023-05-03 12:00:00.000+10:00,0.041,mm3/l,,,,,,,,,
RLE,Woronichinia_Cell count,2023-05-03 12:00:00.000+10:00,2272,cells/ml,,,,,,,,,
RLE,Ammonia as N,2023-04-17 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Ammonia as N,2023-04-17 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Ammonia as N,2023-04-17 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
