Location ID,Observed Property ID,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Lab: MDL,Latitude,Longitude
FB,Microcystis_Biovolume,2024-09-30 17:01:00.000+11:00,,,LAB,0.271,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-09-30 17:01:00.000+11:00,,,LAB,10410,cells/ml,,-33.7272,150.692296
FB,Total Phosphorus as P,2024-10-14 12:00:00.000+10:00,,,LAB,0.05,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-10-14 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-10-14 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-10-14 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-10-14 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-10-14 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-10-14 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Total suspended solids,2024-10-14 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Nitrogen as N,2024-10-14 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Chlorophyll - a,2024-10-14 18:06:00.000+11:00,,,LAB,3.2,mg/m^3,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-10-14 18:06:00.000+11:00,,,LAB,8050,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-10-14 18:06:00.000+11:00,,,LAB,0.209,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-10-14 18:06:00.000+11:00,,,LAB,0.209,mm3/l,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-10-14 18:06:00.000+11:00,,,LAB,0.209,mm3/l,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-10-14 18:06:00.000+11:00,,,LAB,8050,cells/ml,,-33.7272,150.692296
FB,Enterococci,2024-10-14 18:06:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-10-14 18:06:00.000+11:00,,,LAB,8050,cells/ml,,-33.7272,150.692296
FB,Nitrate as N,2024-10-28 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-10-28 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-10-28 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-10-28 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-10-28 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Nitrogen as N,2024-10-28 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Total Phosphorus as P,2024-10-28 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-10-28 12:00:00.000+10:00,,,LAB,0.06,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-10-28 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-10-28 18:53:00.000+11:00,,,LAB,0.179,mm3/l,,-33.7272,150.692296
FB,Enterococci,2024-10-28 18:53:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-10-28 18:53:00.000+11:00,,,LAB,0.179,mm3/l,,-33.7272,150.692296
FB,Chlorophyll - a,2024-10-28 18:53:00.000+11:00,,,LAB,15.5,mg/m^3,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-10-28 18:53:00.000+11:00,,,LAB,0.179,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-10-28 18:53:00.000+11:00,,,LAB,6900,cells/ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-10-28 18:53:00.000+11:00,,,LAB,6900,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-10-28 18:53:00.000+11:00,,,LAB,6900,cells/ml,,-33.7272,150.692296
FB,Nitrate as N,2024-11-11 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-11-11 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-11-11 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-11-11 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-11-11 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-11-11 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-11-11 12:00:00.000+10:00,,,LAB,0.05,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-11-11 12:00:00.000+10:00,,,LAB,0.03,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-11-11 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-11-11 12:00:00.000+11:00,,,LAB,0.05,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-11-11 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-11-11 12:00:00.000+11:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Total suspended solids,2024-11-11 12:00:00.000+11:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-11-11 12:00:00.000+11:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-11-11 12:00:00.000+11:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-11-11 12:00:00.000+11:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-11-11 12:00:00.000+11:00,,,LAB,0.03,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-11-11 12:00:00.000+11:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Microcystis_Cell count,2024-11-11 17:53:00.000+11:00,,,LAB,1960,cells/ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-11-11 17:53:00.000+11:00,,,LAB,2440,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-11-11 17:53:00.000+11:00,,,LAB,21.46,mg/m^3,,-33.7272,150.692296
FB,Enterococci,2024-11-11 17:53:00.000+11:00,,,LAB,5,cfu/100ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-11-11 17:53:00.000+11:00,,,LAB,476,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-11-11 17:53:00.000+11:00,,,LAB,0.051,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-11-11 17:53:00.000+11:00,,,LAB,1960,cells/ml,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-11-11 17:53:00.000+11:00,,,LAB,0.051,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-11-11 17:53:00.000+11:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-11-11 17:53:00.000+11:00,,,LAB,0.051,mm3/l,,-33.7272,150.692296
FB,Total Nitrogen as N,2024-11-25 12:00:00.000+10:00,,,LAB,1.2,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2024-11-25 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-11-25 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-11-25 12:00:00.000+10:00,,,LAB,0.09,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-11-25 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-11-25 12:00:00.000+10:00,,,LAB,1.2,mg/L,0.1,-33.7272,150.692296
FB,Nitrite as N,2024-11-25 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-11-25 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-11-25 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-11-25 17:06:00.000+11:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-11-25 17:06:00.000+11:00,,,LAB,544,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-11-25 17:06:00.000+11:00,,,LAB,0.025,mm3/l,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-11-25 17:06:00.000+11:00,,,LAB,0.014,mm3/l,,-33.7272,150.692296
FB,Microcystis species 2_Cell count,2024-11-25 17:06:00.000+11:00,,,LAB,136,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-11-25 17:06:00.000+11:00,,,LAB,12.28,mg/m^3,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-11-25 17:06:00.000+11:00,,,LAB,1220,cells/ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-11-25 17:06:00.000+11:00,,,LAB,544,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-11-25 17:06:00.000+11:00,,,LAB,0.025,mm3/l,,-33.7272,150.692296
FB,Microcystis species 2_Biovolume,2024-11-25 17:06:00.000+11:00,,,LAB,0.011,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-11-25 17:06:00.000+11:00,,,LAB,680,cells/ml,,-33.7272,150.692296
FB,Enterococci,2024-11-25 17:06:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Nitrate as N,2024-12-09 12:00:00.000+10:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2024-12-09 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-12-09 12:00:00.000+10:00,,,LAB,1,mg/L,0.1,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-12-09 12:00:00.000+10:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-12-09 12:00:00.000+10:00,,,LAB,0.01,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2024-12-09 12:00:00.000+10:00,,,LAB,11,mg/L,5,-33.7272,150.692296
FB,Total Phosphorus as P,2024-12-09 12:00:00.000+10:00,,,LAB,0.09,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2024-12-09 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-12-09 12:00:00.000+10:00,,,LAB,1,mg/L,0.1,-33.7272,150.692296
FB,Enterococci,2024-12-09 18:02:00.000+11:00,,,LAB,2,cfu/100ml,,-33.7272,150.692296
FB,Microcystis species 2_Biovolume,2024-12-09 18:02:00.000+11:00,,,LAB,0.034,mm3/l,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-12-09 18:02:00.000+11:00,,,LAB,0.119,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-12-09 18:02:00.000+11:00,,,LAB,0.153,mm3/l,,-33.7272,150.692296
FB,Chlorophyll - a,2024-12-09 18:02:00.000+11:00,,,LAB,51.83,mg/m^3,,-33.7272,150.692296
FB,Pseudanabaena_Cell count,2024-12-09 18:02:00.000+11:00,,,LAB,68,cells/ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-12-09 18:02:00.000+11:00,,,LAB,4600,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-12-09 18:02:00.000+11:00,,,LAB,0.153,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-12-09 18:02:00.000+11:00,,,LAB,5080,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-12-09 18:02:00.000+11:00,,,LAB,5010,cells/ml,,-33.7272,150.692296
FB,Microcystis species 2_Cell count,2024-12-09 18:02:00.000+11:00,,,LAB,408,cells/ml,,-33.7272,150.692296
FB,Pseudanabaena_Biovolume,2024-12-09 18:02:00.000+11:00,,,LAB,0,mm3/l,,-33.7272,150.692296
FB,Total suspended solids,2024-12-23 12:00:00.000+10:00,,,LAB,9,mg/L,5,-33.7272,150.692296
FB,Ammonia as N,2024-12-23 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2024-12-23 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2024-12-23 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2024-12-23 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2024-12-23 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2024-12-23 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrite as N,2024-12-23 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2024-12-23 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2024-12-23 17:21:00.000+11:00,,,LAB,16290,cells/ml,,-33.7272,150.692296
FB,Chlorophyll - a,2024-12-23 17:21:00.000+11:00,,,LAB,11.52,mg/m^3,,-33.7272,150.692296
FB,Total Cyanobacteria,2024-12-23 17:21:00.000+11:00,,,LAB,29280,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2024-12-23 17:21:00.000+11:00,,,LAB,10390,cells/ml,,-33.7272,150.692296
FB,Enterococci,2024-12-23 17:21:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Pseudanabaena mucicola_Biovolume,2024-12-23 17:21:00.000+11:00,,,LAB,0.013,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2024-12-23 17:21:00.000+11:00,,,LAB,0.4,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2024-12-23 17:21:00.000+11:00,,,LAB,0.084,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2024-12-23 17:21:00.000+11:00,,,LAB,0.504,mm3/l,,-33.7272,150.692296
FB,Pseudanabaena mucicola_Cell count,2024-12-23 17:21:00.000+11:00,,,LAB,1034,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2024-12-23 17:21:00.000+11:00,,,LAB,0.007,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2024-12-23 17:21:00.000+11:00,,,LAB,1565,cells/ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2024-12-23 17:21:00.000+11:00,,,LAB,8002,cells/ml,,-33.7272,150.692296
FB,Microcystis_Biovolume,2024-12-23 17:21:00.000+11:00,,,LAB,0.208,mm3/l,,-33.7272,150.692296
FB,Microcystis aeruginosa_Cell count,2024-12-23 17:21:00.000+11:00,,,LAB,2388,cells/ml,,-33.7272,150.692296
FB,Microcystis aeruginosa_Biovolume,2024-12-23 17:21:00.000+11:00,,,LAB,0.192,mm3/l,,-33.7272,150.692296
FB,Total Phosphorus as P,2025-01-06 12:00:00.000+10:00,,,LAB,0.04,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2025-01-06 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2025-01-06 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Total Nitrogen as N,2025-01-06 12:00:00.000+10:00,,,LAB,0.6,mg/L,0.1,-33.7272,150.692296
FB,Nitrate as N,2025-01-06 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2025-01-06 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2025-01-06 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2025-01-06 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total suspended solids,2025-01-06 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Microcystis_Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.099,mm3/l,,-33.7272,150.692296
FB,Aphanizomenonaceae_Cell count,2025-01-06 16:29:00.000+11:00,,,LAB,85,cells/ml,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.253,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2025-01-06 16:29:00.000+11:00,,,LAB,4300,cells/ml,,-33.7272,150.692296
FB,Enterococci,2025-01-06 16:29:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Microcystis_Cell count,2025-01-06 16:29:00.000+11:00,,,LAB,3811,cells/ml,,-33.7272,150.692296
FB,Snowella_Cell count,2025-01-06 16:29:00.000+11:00,,,LAB,2722,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.024,mm3/l,,-33.7272,150.692296
FB,Chlorophyll - a,2025-01-06 16:29:00.000+11:00,,,LAB,10.36,mg/m^3,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.152,mm3/l,,-33.7272,150.692296
FB,Snowella_Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.021,mm3/l,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Cell count,2025-01-06 16:29:00.000+11:00,,,LAB,1274,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2025-01-06 16:29:00.000+11:00,,,LAB,53525,cells/ml,,-33.7272,150.692296
FB,Aphanizomenonaceae_Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.008,mm3/l,,-33.7272,150.692296
FB,Dolichospermum_Cell count,2025-01-06 16:29:00.000+11:00,,,LAB,272,cells/ml,,-33.7272,150.692296
FB,Microcystis species 2_Cell count,2025-01-06 16:29:00.000+11:00,,,LAB,136,cells/ml,,-33.7272,150.692296
FB,Microcystis species 2_Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.011,mm3/l,,-33.7272,150.692296
FB,Dolichospermum_Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.034,mm3/l,,-33.7272,150.692296
FB,Total Cyanobacteria,2025-01-06 16:29:00.000+11:00,,,LAB,61830,cells/ml,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Biovolume,2025-01-06 16:29:00.000+11:00,,,LAB,0.056,mm3/l,,-33.7272,150.692296
FB,Total suspended solids,2025-01-20 12:00:00.000+10:00,,,LAB,,mg/L,5,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2025-01-20 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Kjeldahl Nitrogen as N,2025-01-20 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Ammonia as N,2025-01-20 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Nitrate as N,2025-01-20 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Nitrogen as N,2025-01-20 12:00:00.000+10:00,,,LAB,0.7,mg/L,0.1,-33.7272,150.692296
FB,Dissolved Reactive Phosphorus as P,2025-01-20 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Total Phosphorus as P,2025-01-20 12:00:00.000+10:00,,,LAB,0.08,mg/L,0.01,-33.7272,150.692296
FB,Nitrite as N,2025-01-20 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Chlorophyll - a,2025-01-20 17:17:00.000+11:00,,,LAB,12.51,mg/m^3,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,73770,cells/ml,,-33.7272,150.692296
FB,Enterococci,2025-01-20 17:17:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,1930,cells/ml,,-33.7272,150.692296
FB,Pseudanabaena mucicola_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,1306,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.033,mm3/l,,-33.7272,150.692296
FB,Non toxic Aphanizomenonaceae_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.085,mm3/l,,-33.7272,150.692296
FB,Raphidiopsis raciborskii_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.009,mm3/l,,-33.7272,150.692296
FB,Snowella_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,15553,cells/ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,459,cells/ml,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.09,mm3/l,,-33.7272,150.692296
FB,Raphidiopsis raciborskii_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,323,cells/ml,,-33.7272,150.692296
FB,Snowella_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.122,mm3/l,,-33.7272,150.692296
FB,Merismopedia_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,2177,cells/ml,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,1665,cells/ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2025-01-20 17:17:00.000+11:00,,,LAB,105400,cells/ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.079,mm3/l,,-33.7272,150.692296
FB,Pseudanabaena mucicola_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.016,mm3/l,,-33.7272,150.692296
FB,Microcystis_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,4491,cells/ml,,-33.7272,150.692296
FB,Microcystis_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.117,mm3/l,,-33.7272,150.692296
FB,Microcystis aeruginosa_Cell count,2025-01-20 17:17:00.000+11:00,,,LAB,3715,cells/ml,,-33.7272,150.692296
FB,Merismopedia_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.018,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2025-01-20 17:17:00.000+11:00,,,LAB,8990,cells/ml,,-33.7272,150.692296
FB,Microcystis aeruginosa_Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.298,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.503,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2025-01-20 17:17:00.000+11:00,,,LAB,0.867,mm3/l,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.157,mm3/l,,-33.7272,150.692296
FB,Cyanobacteria Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.859,mm3/l,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.337,mm3/l,,-33.7272,150.692296
FB,Dolichospermum circinale_Cell count,2025-01-28 14:26:00.000+11:00,,,LAB,510,cells/ml,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.073,mm3/l,,-33.7272,150.692296
FB,Romeria_Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.004,mm3/l,,-33.7272,150.692296
FB,Coccoid Blue Green Picoplankton_Cell count,2025-01-28 14:26:00.000+11:00,,,LAB,163855,cells/ml,,-33.7272,150.692296
FB,Microcystis aeruginosa_Cell count,2025-01-28 14:26:00.000+11:00,,,LAB,1143,cells/ml,,-33.7272,150.692296
FB,Aphanizomenonaceae_Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.158,mm3/l,,-33.7272,150.692296
FB,Merismopedia_Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.042,mm3/l,,-33.7272,150.692296
FB,Romeria_Cell count,2025-01-28 14:26:00.000+11:00,,,LAB,726,cells/ml,,-33.7272,150.692296
FB,Potentially Toxic Cyanobacteria,2025-01-28 14:26:00.000+11:00,,,LAB,3180,cells/ml,,-33.7272,150.692296
FB,Cuspidothrix issatschenkoi_Cell count,2025-01-28 14:26:00.000+11:00,,,LAB,2903,cells/ml,,-33.7272,150.692296
FB,Dolichospermum circinale_Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.088,mm3/l,,-33.7272,150.692296
FB,Snowella_Cell count,2025-01-28 14:26:00.000+11:00,,,LAB,31138,cells/ml,,-33.7272,150.692296
FB,Aphanizomenonaceae_Cell count,2025-01-28 14:26:00.000+11:00,,,LAB,1529,cells/ml,,-33.7272,150.692296
FB,Enterococci,2025-01-28 14:26:00.000+11:00,,,LAB,1,cfu/100ml,,-33.7272,150.692296
FB,Total Cyanobacteria,2025-01-28 14:26:00.000+11:00,,,LAB,206900,cells/ml,,-33.7272,150.692296
FB,Merismopedia_Cell count,2025-01-28 14:26:00.000+11:00,,,LAB,5081,cells/ml,,-33.7272,150.692296
FB,Snowella_Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.246,mm3/l,,-33.7272,150.692296
FB,Microcystis aeruginosa_Biovolume,2025-01-28 14:26:00.000+11:00,,,LAB,0.091,mm3/l,,-33.7272,150.692296
FB,Nitrate as N,2025-02-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
FB,Ammonia as N,2025-02-03 12:00:00.000+10:00,,,LAB,0.02,mg/L,0.01,-33.7272,150.692296
FB,Nitrite + Nitrate as N,2025-02-03 12:00:00.000+10:00,,,LAB,,mg/L,0.01,-33.7272,150.692296
